,STOCK,ANN,SVM,KNN,LR,acc_ANN_train,acc_ANN_test,acc_SVM_train,acc_SVM_test,acc_KNN_train,acc_KNN_test,acc_LR_train,acc_LR_test
0,MCK,0.0,-1.4422795773997468,-0.7833670128228708,-0.8138918366586706,0.5106815917082017,0.5243902453562108,0.901322482197355,0.5203252032520326,0.641912512716175,0.45121951219512196,0.5361139369277721,0.5121951219512195
1,MCHP,0.0,7.674576876926575e-07,-3.219056933522607,0.48453733053444215,0.5432350011892988,0.5731707314650217,0.6480162767039674,0.573170731707317,0.6215666327568667,0.4268292682926829,0.5391658189216684,0.5691056910569106
2,MCD,-0.03554464504122734,-0.6075544695936664,-3.887201670779168,-1.5590970272442892,0.5737538214617561,0.5813008142196066,0.6836215666327569,0.5650406504065041,0.6144455747711088,0.44308943089430897,0.5483214649033571,0.524390243902439
3,MA,-0.18721459805965424,-0.31469195214808227,-3.005465205195985,-1.441892640555733,0.5625635872415948,0.5609756087869163,0.7070193285859614,0.5894308943089431,0.6317395727365208,0.4105691056910569,0.5564598168870803,0.516260162601626
4,MAT,2.2116341590881348,5.78033304375952,2.196364451068063,3.735040277692915,0.5615462915458369,0.4674796757659292,0.6337741607324516,0.516260162601626,0.6398779247202442,0.45934959349593496,0.5228891149542217,0.5
5,MAS,-1.0645440816879272,-2.90582947952717,-1.7759983824799332,0.04917107744373081,0.5625635869232587,0.4918699191837776,0.6073245167853509,0.491869918699187,0.5961342828077314,0.4715447154471545,0.5310274669379451,0.5447154471544715
6,MAR,-2.671973466873169,0.0031060857676680625,-2.814144555342169e-07,-2.207771824695945,0.558494410279566,0.41869918820334645,0.6948118006103764,0.573170731707317,0.6439471007121058,0.573170731707317,0.5473041709053916,0.4186991869918699
7,MAC,2.500129222869873,1.9170862477584998,1.5736380711723297,1.8833951103141318,0.5778229959074139,0.5650406508910947,0.7009155645981688,0.5365853658536586,0.6174974567650051,0.5447154471544715,0.5157680569684638,0.5284552845528455
8,MAA,1.3546780347824097,2.1391033186999597,2.502365166746539,1.6268552302180064,0.5757884075173526,0.5243902436601438,0.71617497456765,0.5365853658536586,0.624618514750763,0.540650406504065,0.5452695829094608,0.5284552845528455
9,L,0.0771174356341362,0.07970464117166043,0.994480258788162,0.6826166337615812,0.5910478192149441,0.5203252039789185,0.5940996948118006,0.5284552845528455,0.6134282807731435,0.5487804878048781,0.5462868769074263,0.5365853658536586
10,LYB,0.0037392149679362774,-0.00950431199366285,0.11163322675694197,1.594761929960773,0.5361139439311663,0.5284552845528455,0.7822990844354019,0.4878048780487805,0.6327568667344863,0.4715447154471545,0.5330620549338759,0.508130081300813
11,LUV,1.046858310699463,0.22220386321656188,9.556532352116147e-08,2.5241417746593364,0.5595117046716618,0.5528455289398752,0.6602238046795524,0.524390243902439,0.6490335707019329,0.5284552845528455,0.5442522889114955,0.6056910569105691
12,LUK,0.9149514436721802,-1.093404839030363,-1.5653485888481473,0.9436060910895275,0.5971515813230377,0.5325203266570239,0.5818921668362157,0.483739837398374,0.6144455747711088,0.46747967479674796,0.5534079348931842,0.540650406504065
13,LRCX,0.0,-0.040629667396796,-3.9455842477225005,-0.7355263461805079,0.5584944094458286,0.5894308940666478,0.7100712105798576,0.5894308943089431,0.5798575788402849,0.4105691056910569,0.5483214649033571,0.5609756097560976
14,LOW,1.2287113666534424,-0.3024851502384949,0.2379893673594236,-0.19083304326159456,0.5483214711184904,0.5528455282129893,0.6449643947100712,0.524390243902439,0.6256358087487284,0.4878048780487805,0.5289928789420142,0.5284552845528455
15,LNT,0.0,5.500465259026461e-07,-5.965541958063211,0.06307956072053499,0.5513733545373197,0.5081300820276989,0.5768056968463886,0.508130081300813,0.6520854526958291,0.46747967479674796,0.5534079348931842,0.5121951219512195
16,LNC,3.354560136795044,0.9704007822622204,-0.2804919964712397,-0.007558780277969984,0.5666327651131553,0.4959349591072982,0.6459816887080366,0.540650406504065,0.6063072227873856,0.508130081300813,0.5452695829094608,0.491869918699187
17,LMT,-0.6744400858879089,0.07847253250112965,-2.8239321473337564,-3.2653694762359806,0.5645981760257864,0.5894308918859901,0.8870803662258393,0.6097560975609756,0.6480162767039674,0.3983739837398374,0.5401831129196337,0.4065040650406504
18,LLY,0.17555870115756989,1.348939914716368,-1.4989635283491778,-2.290283276993507,0.5452695878664087,0.5081300803316318,0.6703967446592065,0.532520325203252,0.6164801627670397,0.491869918699187,0.5422177009155646,0.4715447154471545
19,LLL,-2.127855062484741,-1.1511066844732094e-07,-1.1511066844732094e-07,-0.4266913338538679,0.5645981731152849,0.479674797959444,0.7792472024415056,0.5040650406504065,0.6368260427263479,0.5040650406504065,0.555442522889115,0.516260162601626
20,LKQ,-0.07532843202352524,-2.6218296288770233,-0.9837886971821083,0.4603552656524446,0.49847406629446445,0.5284552857643221,0.5940996948118006,0.5121951219512195,0.6113936927772126,0.483739837398374,0.5167853509664293,0.524390243902439
21,LH,0.14309385418891907,-3.0089200161698195,-2.7542762131126857,-0.18168844940039464,0.5676500574436459,0.5365853658536586,0.7517802644964394,0.4959349593495935,0.62970498474059,0.4796747967479675,0.5452695829094608,0.540650406504065
22,LEN,-5.382823467254639,-3.618131042152848,-1.7866121511646311,-5.2403221864174245,0.5645981739035458,0.4430894315000472,0.6388606307222787,0.491869918699187,0.5910478128179044,0.540650406504065,0.5198372329603256,0.483739837398374
23,LEG,-0.8246594667434692,0.12169058507108688,1.021358158494828,0.989466882596597,0.5412004123444717,0.48373983691378336,0.6032553407934893,0.508130081300813,0.595116988809766,0.5,0.5239064089521872,0.491869918699187
24,LB,-0.9629400372505188,1.2371409651414167,1.2208988111741106,-0.5312945124195905,0.558494411704499,0.5040650421041784,0.7416073245167853,0.5447154471544715,0.6154628687690743,0.532520325203252,0.5503560528992879,0.4796747967479675
25,K,1.5145071744918823,2.4085182547911974,-0.41767750363826445,3.036414938634209,0.5666327612324867,0.4959349593495935,0.6317395727365208,0.556910569105691,0.6327568667344863,0.46747967479674796,0.5381485249237029,0.483739837398374
26,KSU,-4.561389923095703,-2.495680527616319,-4.445768752841765,-2.1476874027197614,0.5391658238028219,0.5040650418618831,0.7761953204476093,0.43089430894308944,0.6144455747711088,0.46747967479674796,0.5401831129196337,0.4878048780487805
27,KSS,-1.978797435760498,-1.3126303386361118,-0.1701476902588961,1.183061408233718,0.5503560581745718,0.45934959349593496,0.688708036622584,0.5203252032520326,0.6378433367243134,0.5040650406504065,0.5239064089521872,0.5284552845528455
28,KR,5.728890895843506,0.8495830061750007,4.135506232108143,1.4579211810870527,0.5452695902160323,0.548780485381925,0.6225839267548321,0.524390243902439,0.6429298067141404,0.532520325203252,0.5462868769074263,0.524390243902439
29,KO,-3.6274566650390625,-6.842065908706201,-2.8080966453367293,-4.11651307875987,0.5554425295286964,0.5406504084424275,0.5666327568667345,0.44715447154471544,0.6236012207527976,0.3902439024390244,0.5361139369277721,0.4634146341463415
30,KORS,-0.41488462686538696,-0.9152560909067295,-0.6929414714228544,0.21721966168160745,0.5625635876963607,0.5447154483659481,0.7517802644964394,0.5365853658536586,0.6134282807731435,0.5284552845528455,0.5361139369277721,0.5
31,KMX,0.5527323484420776,0.4519405610957422,1.33055874735697,2.0171992895507924,0.578840289935697,0.5203252032520326,0.6927772126144456,0.516260162601626,0.6398779247202442,0.5040650406504065,0.560528992878942,0.556910569105691
32,KMI,-0.8100908398628235,2.83767798083155,0.6453910453775699,4.676462263431655,0.5442522959148896,0.4512195134065985,0.6205493387589013,0.45934959349593496,0.6083418107833164,0.4634146341463415,0.525940996948118,0.540650406504065
33,KMB,-2.001410961151123,0.5783779766642357,2.063433737111528,-3.7588723840989395,0.5737538234324082,0.48373983497542095,0.7243133265513734,0.516260162601626,0.6174974567650051,0.508130081300813,0.5595116988809766,0.5121951219512195
34,KLAC,-0.4756784737110138,-1.084278074347593e-08,-4.055141091940578,0.7438369624636161,0.5625635853315782,0.5609756095138022,0.6978636826042727,0.5772357723577236,0.6429298067141404,0.42276422764227645,0.5534079348931842,0.5650406504065041
35,KIM,1.8651795387268066,2.0915933632191797,4.264902361163197,8.833378299674856e-07,0.5666327649615667,0.49186991930492524,0.5635808748728383,0.4878048780487805,0.6144455747711088,0.5040650406504065,0.5401831129196337,0.4715447154471545
36,KHC,1.144516944885254,0.15909503483842855,-0.26970960848530373,-0.6617627139749568,0.6220000033080578,0.4879999952316284,0.69,0.488,0.65,0.408,0.528,0.488
37,KEY,2.099390745162964,2.0927764709706187e-07,2.38484889202275,2.086556717799117,0.5686673510171633,0.5365853668228397,0.5656154628687691,0.5,0.6225839267548321,0.5650406504065041,0.5676500508646999,0.5447154471544715
38,JWN,0.7421501278877258,-1.5398051295612063,-1.059889188007603,-0.9613926209832095,0.5707019394072245,0.5609756097560976,0.7009155645981688,0.5203252032520326,0.6134282807731435,0.540650406504065,0.5412004069175992,0.4796747967479675
39,JPM,-0.0062837060540914536,0.23874746689766058,0.5018949933886258,-1.8383032688650693,0.545269587275213,0.4959349608033653,0.6551373346897253,0.5121951219512195,0.6103763987792472,0.540650406504065,0.5330620549338759,0.4796747967479675
40,JNPR,0.05095190927386284,1.271610146062301,1.0920640227657308,1.264375094892803,0.5483214699815758,0.5040650418618831,0.560528992878942,0.540650406504065,0.6083418107833164,0.5121951219512195,0.555442522889115,0.532520325203252
41,JNJ,-4.021854877471924,-1.9785449992578037,-4.25653209645407,-4.379056079761015,0.5381485299412863,0.48373983885214583,0.6866734486266531,0.5,0.602238046795524,0.491869918699187,0.5503560528992879,0.4959349593495935
42,JEC,-0.6281155347824097,-0.5265124297628772,0.06522728067599443,0.1515451659561676,0.5625635869990531,0.5081300825122895,0.6581892166836215,0.4959349593495935,0.6398779247202442,0.4715447154471545,0.5188199389623601,0.46747967479674796
43,JCI,-1.2595961093902588,0.2585015369650125,-0.1855800090663815,0.36138747942472754,0.5574771167818431,0.4674796762505198,0.590030518819939,0.5,0.6063072227873856,0.5,0.555442522889115,0.491869918699187
44,JBHT,-1.9431413412094116,-0.4608472360480979,-0.02574740849935461,-0.2915902272460922,0.5696846463187908,0.479674797959444,0.659206510681587,0.4796747967479675,0.6144455747711088,0.45121951219512196,0.5381485249237029,0.4959349593495935
45,IVZ,-0.9906632304191589,0.5904621274066136,-0.038290957709082,-2.38166732096432,0.5890132262772243,0.45121951195282667,0.595116988809766,0.5365853658536586,0.6195320447609359,0.556910569105691,0.5361139369277721,0.4715447154471545
46,IT,-4.870573043823242,-1.4074999346446695,-4.508764733527378,-3.43931642474876,0.5615462915458369,0.42682926950415945,0.6826042726347915,0.540650406504065,0.5971515768056969,0.45121951219512196,0.5483214649033571,0.4268292682926829
47,ITW,0.0,-2.8191975385542e-08,-2.8191975385542e-08,-0.5223135264845309,0.5747711152171797,0.5691056922683871,0.6856561546286877,0.5691056910569106,0.6236012207527976,0.5691056910569106,0.5401831129196337,0.5609756097560976
48,ISRG,-0.3133554756641388,-0.07591465736089635,-0.019352595993353656,-1.0079674106276213,0.5462868833347837,0.581300814461902,0.9064089521871821,0.5894308943089431,0.6388606307222787,0.5934959349593496,0.5391658189216684,0.532520325203252
49,IR,-1.407570719718933,1.4447081154511736,-2.5183190075780453,0.4514988286961607,0.5574771152053214,0.5365853656113633,0.6490335707019329,0.491869918699187,0.6103763987792472,0.5121951219512195,0.5503560528992879,0.5040650406504065
50,IRM,0.810063898563385,0.19912124241407908,-0.9159360383580262,-0.8786683074042837,0.5788402906784812,0.5081300825122895,0.6063072227873856,0.5040650406504065,0.6347914547304171,0.491869918699187,0.5625635808748728,0.4715447154471545
51,IQV,-3.343494415283203,-1.008053757133791,-3.667347310098854,-3.2142440543509445,0.573419084023816,0.4615384625573444,0.6838156484458735,0.5555555555555556,0.6452304394426581,0.452991452991453,0.5359056806002144,0.4658119658119658
52,IP,-0.7996875047683716,-2.1023926564262148,-1.2693086674834126,-1.6459014161901073,0.5778229978780659,0.48780487562582747,0.6398779247202442,0.5121951219512195,0.6439471007121058,0.4796747967479675,0.5178026449643948,0.4878048780487805
53,IPG,-0.22559958696365356,0.6123598398994976,2.3909196142299294,1.1533612665469402,0.5676500583531776,0.5081300817854036,0.555442522889115,0.4959349593495935,0.6236012207527976,0.5,0.5473041709053916,0.524390243902439
54,INTU,0.3204123377799988,-3.562290256937238e-07,-3.4029634766923627,-2.6827960037009473,0.5584944110375091,0.5528455282129893,0.7070193285859614,0.5528455284552846,0.6225839267548321,0.45528455284552843,0.5584944048830112,0.5121951219512195
55,INTC,-1.7172415256500244,0.2301041825635361,-2.040010720771019,-1.063528731116708,0.5605290005796438,0.5121951195282665,0.595116988809766,0.5284552845528455,0.62970498474059,0.4878048780487805,0.5330620549338759,0.516260162601626
56,INFO,0.28887253999710083,-1.1244404446094295e-07,-1.0972321163660355,-1.1244404446094295e-07,0.5528914002840879,0.5393258437012018,0.5839210155148096,0.5280898876404494,0.6361071932299013,0.46629213483146065,0.5091678420310296,0.5280898876404494
57,INCY,0.24970395863056183,-0.3930842183839887,0.31571768531254146,1.3791880110469648,0.5523906467162216,0.5081300827545848,0.8575788402848423,0.5,0.6388606307222787,0.524390243902439,0.5493387589013224,0.5365853658536586
58,ILMN,-1.6752161979675293,-3.3200826873955966,-4.906345213650897,-1.7663803523509312,0.5595117055811936,0.4593495949497068,0.9379450661241099,0.4715447154471545,0.6225839267548321,0.5040650406504065,0.5361139369277721,0.5121951219512195
59,IFF,-3.0803041458129883,-0.6988254909271818,-6.130579565818047,-4.684186094703738,0.5574771152811158,0.44308943137889956,0.7477110885045778,0.5447154471544715,0.6327568667344863,0.4959349593495935,0.5289928789420142,0.4959349593495935
60,IDXX,0.0,1.6451484125751229e-06,-4.339646169724579,-0.02095847880775425,0.5707019394981776,0.5691056900877294,0.7293997965412004,0.5691056910569106,0.6256358087487284,0.43089430894308944,0.5656154628687691,0.5609756097560976
61,ICE,-2.3123207092285156,-2.5235275838427436,-2.408621369144216,-2.323960905035946,0.5720122608454161,0.48571428814712836,0.6312563840653729,0.5265306122448979,0.634320735444331,0.46938775510204084,0.5352400408580184,0.47346938775510206
62,IBM,2.3387985229492188,5.950118254167145,3.3635440303131228,2.994818260306806,0.5686673481369795,0.532520322780299,0.8413021363173957,0.4878048780487805,0.6113936927772126,0.524390243902439,0.5412004069175992,0.5284552845528455
63,HUM,-3.4823648929595947,0.006861521451519797,-4.213977446171775,-1.8769051329333368,0.5544252351972361,0.4430894306520136,0.8677517802644964,0.5447154471544715,0.6032553407934893,0.45528455284552843,0.5361139369277721,0.5040650406504065
64,HSY,-0.7947864532470703,-0.8620129105227959,-1.2050315044470477,1.5180631558530944,0.5523906456702602,0.5040650411349971,0.6978636826042727,0.4715447154471545,0.6286876907426246,0.508130081300813,0.5503560528992879,0.573170731707317
65,HST,1.1597052812576294,0.03996552832521001,-2.253751140433405,-1.8584173476589287,0.5595117060359593,0.5487804882894687,0.5350966429298067,0.5365853658536586,0.6378433367243134,0.4878048780487805,0.5361139369277721,0.4796747967479675
66,HSIC,-1.3522766828536987,-0.8707078922630637,-0.01744525746653227,1.3963718512305205,0.5391658250155308,0.45934959301134437,0.6744659206510681,0.46747967479674796,0.6358087487283826,0.540650406504065,0.5534079348931842,0.5203252032520326
67,HRS,-0.2613627314567566,6.654133617585136e-08,-2.4286149645439488,-2.316171594329919,0.5717192322227986,0.5528455284552846,0.6907426246185148,0.556910569105691,0.6347914547304171,0.44308943089430897,0.5340793489318413,0.4349593495934959
68,HRL,-0.22455954551696777,-4.023008801489593e-07,1.5048959978832668,0.830055864834523,0.5452695912771526,0.487804879260257,0.5818921668362157,0.491869918699187,0.6378433367243134,0.491869918699187,0.5401831129196337,0.5
69,HRB,0.23074129223823547,-0.4956006968224985,-0.4124798779111563,0.3807255159056479,0.5615462955629352,0.536585367065135,0.6012207527975585,0.5,0.6337741607324516,0.4878048780487805,0.5239064089521872,0.5487804878048781
70,HP,2.549088478088379,2.314410703540622,2.2630913250844276,1.36733032646181,0.5432349998401601,0.508130081300813,0.7965412004069176,0.5040650406504065,0.6276703967446592,0.5203252032520326,0.5371312309257376,0.5040650406504065
71,HPQ,-3.683717966079712,-3.616415451767496,-3.5384107950876795,-2.390024478421076,0.5545454602688551,0.5135135156614287,0.5840909090909091,0.45045045045045046,0.6090909090909091,0.5135135135135135,0.5363636363636364,0.46846846846846846
72,HPE,-2.125926971435547,-2.2136184976366575,5.062176980453011,0.008558458560030117,0.5931818251582709,0.4954954976434106,0.5659090909090909,0.45045045045045046,0.575,0.42342342342342343,0.5227272727272727,0.5225225225225225
73,HON,-0.03100372478365898,0.02579772046653602,-3.3709494411560716,0.27220627109737777,0.55544252814924,0.5650406494373228,0.6856561546286877,0.5609756097560976,0.6154628687690743,0.483739837398374,0.5289928789420142,0.5487804878048781
74,HOLX,0.3772237300872803,-1.5146228981481595,-0.786207695903172,1.2060637800880984,0.5493387656773338,0.532520325930138,0.5971515768056969,0.4796747967479675,0.6225839267548321,0.483739837398374,0.5523906408952187,0.532520325203252
75,HOG,-1.3952770233154297,1.6746794057836174,2.7111751083038893,-0.6417093504810052,0.5544252360309735,0.44715447106012485,0.6775178026449644,0.45934959349593496,0.6093591047812817,0.508130081300813,0.5198372329603256,0.4715447154471545
76,HLT,0.06943579763174057,9.727517366577396e-09,9.727517366577396e-09,-0.2314159875027007,0.6785714310042712,0.5800000095367431,0.6785714285714286,0.54,0.6581632653061225,0.54,0.576530612244898,0.52
77,HII,0.0,0.007939359613476294,-0.06723299459620584,-0.12328423207687911,0.5798575832666725,0.5447154471544715,0.8260427263479145,0.5447154471544715,0.6225839267548321,0.540650406504065,0.5595116988809766,0.5203252032520326
78,HIG,-2.7636120319366455,0.20566545159048147,-2.8921335727662534,-2.0102995650201128,0.5645981748888718,0.4715447130242014,0.6093591047812817,0.5487804878048781,0.6032553407934893,0.47560975609756095,0.5320447609359105,0.4186991869918699
79,HES,0.9943896532058716,0.9550571753936253,0.9867031212526484,-0.8921867725978955,0.6002034633775694,0.5040650418618831,0.757884028484232,0.5121951219512195,0.6347914547304171,0.5040650406504065,0.525940996948118,0.491869918699187
80,HD,-1.7863194942474365,-1.085728906955005e-07,-0.1719466317370058,-0.01908698296096936,0.531027472425453,0.5121951219512195,0.7334689725330621,0.556910569105691,0.624618514750763,0.5691056910569106,0.5340793489318413,0.5121951219512195
81,HCP,0.12874016165733337,-2.752592229675328e-07,-0.4466956444960018,-0.015629236253393436,0.5727365275244262,0.5203252022828513,0.6286876907426246,0.47560975609756095,0.6439471007121058,0.46747967479674796,0.5666327568667345,0.4715447154471545
82,HCN,-4.495119094848633,-4.549161380606392,-3.320603106889328,-0.3888146348584062,0.566632763294092,0.49186991991066353,0.6744659206510681,0.491869918699187,0.6185147507629705,0.5040650406504065,0.5361139369277721,0.5203252032520326
83,HCA,-2.255749225616455,-2.4159001430941536,-0.877499607257991,-1.9103531506382503,0.5473041784545049,0.491869918699187,0.7253306205493387,0.4959349593495935,0.6185147507629705,0.5040650406504065,0.5198372329603256,0.4878048780487805
84,HBI,0.5441608428955078,0.19274280719838985,1.2445234631769873,1.0908574339805892,0.5350966497209768,0.5162601635708073,0.5981688708036622,0.5284552845528455,0.6317395727365208,0.5284552845528455,0.5574771108850458,0.5528455284552846
85,HBAN,0.34735262393951416,3.012063790252987e-07,2.3822155616757534,0.09094874523776328,0.5554425282250344,0.49593495692664047,0.5442522889114955,0.5040650406504065,0.6052899287894201,0.516260162601626,0.572736520854527,0.4959349593495935
86,HAS,1.6558438539505005,-0.216899159825531,-0.2109471247920882,0.9715456030279778,0.519837239812131,0.5487804892586499,0.688708036622584,0.524390243902439,0.6337741607324516,0.4715447154471545,0.5350966429298067,0.5203252032520326
87,HAL,-0.4507599472999573,2.741399973301988,3.4506654420790848,0.5168139047447164,0.5717192329807418,0.4065040647983551,0.676500508646999,0.524390243902439,0.6480162767039674,0.540650406504065,0.5218718209562564,0.44308943089430897
88,GWW,0.42468374967575073,0.9093980958395521,1.648687035243172,0.1631151729265221,0.5839267624722129,0.47560975609756095,0.9420142421159715,0.4796747967479675,0.6408952187182095,0.4959349593495935,0.5412004069175992,0.491869918699187
89,GT,2.231513738632202,1.5371445545871127,2.6913612903499033,2.826317677299513,0.5361139428094105,0.5,0.590030518819939,0.5203252032520326,0.6266531027466938,0.5040650406504065,0.5350966429298067,0.540650406504065
90,GS,0.0008456635405309498,0.06791850935554229,4.091013611510335,1.342357975926245,0.5635808807241589,0.48373983497542095,0.8819938962360122,0.483739837398374,0.6286876907426246,0.508130081300813,0.5473041709053916,0.4715447154471545
91,GRMN,0.31356778740882874,0.07873687564157636,-0.39906589921892843,0.7553742749616923,0.554425235652002,0.5162601638131026,0.6571719226856562,0.540650406504065,0.6215666327568667,0.5772357723577236,0.5208545269582909,0.532520325203252
92,GPS,0.4526756703853607,0.3499866414904282,1.749437967671035,-0.6723945589179463,0.5666327634456805,0.5487804892586499,0.6327568667344863,0.4715447154471545,0.6286876907426246,0.5284552845528455,0.54323499491353,0.5121951219512195
93,GPN,0.2616218626499176,-1.2603107467313182,-3.2919108688974554,-1.762917254484482,0.601220760422466,0.5162601635708073,0.6907426246185148,0.540650406504065,0.6449643947100712,0.46747967479674796,0.5737538148524923,0.516260162601626
94,GPC,3.969557762145996,4.204345552356155,2.614290026095204,2.573358223034429,0.5920651133038627,0.5040650406504065,0.7182095625635809,0.5,0.6195320447609359,0.5284552845528455,0.5493387589013224,0.5121951219512195
95,GOOG,-0.8288719654083252,0.10632328204340913,6.440237287372725e-08,-1.0475405764814443,0.571428578208994,0.4603174588983021,1.0,0.544973544973545,0.6507936507936508,0.544973544973545,0.5595238095238095,0.4973544973544973
96,GOOGL,0.8345582485198975,-2.697062642888338e-07,-2.8966674986960546,-0.45612305254150687,0.5483214687688669,0.5447154481236528,1.0,0.5528455284552846,0.6398779247202442,0.45121951219512196,0.5625635808748728,0.4878048780487805
97,GM,-0.48142632842063904,-0.7203677758240845,1.7573615278791996,0.3593965088298182,0.569684645409259,0.46747967237379495,0.5940996948118006,0.491869918699187,0.6459816887080366,0.556910569105691,0.5167853509664293,0.4796747967479675
98,GLW,-1.6344481706619263,2.4549323625578318e-08,2.4549323625578318e-08,-0.1052532285908106,0.5452695878664087,0.49999999757704694,0.5564598168870803,0.524390243902439,0.6195320447609359,0.524390243902439,0.5320447609359105,0.540650406504065
99,GIS,-0.25248754024505615,0.3890383121945948,4.526171584280928,1.6125682244571857,0.5615462909546413,0.42682926926186415,0.5869786368260427,0.4715447154471545,0.6002034587995931,0.4878048780487805,0.5503560528992879,0.4878048780487805
100,GILD,-0.004684231244027615,0.6193107956905483,0.33698358464114525,0.3791045717795103,0.5432350009770748,0.4878048780487805,0.8087487283825026,0.5691056910569106,0.6398779247202442,0.540650406504065,0.5320447609359105,0.491869918699187
101,GGP,1.2201439142227173,1.4625841098297025,1.7947199736864479,-1.5583539917339448,0.5696846446361571,0.536585367065135,0.5818921668362157,0.5365853658536586,0.6663275686673449,0.5365853658536586,0.5462868769074263,0.44308943089430897
102,GE,1.5436745882034302,3.8106084179349686,2.0674165589046005,1.537248385456918,0.5574771152811158,0.4430894304097183,0.5635808748728383,0.491869918699187,0.6398779247202442,0.45528455284552843,0.5300101729399797,0.44715447154471544
